Wavelength / nm	0°	30°	60°	90°	120°	150°	180°	210°	240°	270°	300°	330°
229.54	-0.0003972271923225621	-0.0002475695256609848	-3.157580452799046e-05	0.00019287862792864176	0.00036565138779457167	0.0004404481535896267	0.0003972271923225623	0.00024756952566098496	3.1575804527990664e-05	-0.00019287862792864157	-0.0003656513877945718	-0.00044044815358962677
230.14	-1.5178427157920205e-05	1.9317078616676118e-05	4.8636588775805664e-05	6.492396424985343e-05	6.381501593372595e-05	4.5606885633177366e-05	1.517842715792033e-05	-1.931707861667603e-05	-4.863658877580566e-05	-6.492396424985339e-05	-6.38150159337259e-05	-4.560688563317723e-05
230.74	1.893185192611853e-05	5.662424740042558e-05	7.914422151176847e-05	8.045756538344296e-05	6.0212369585649816e-05	2.383331798301742e-05	-1.893185192611863e-05	-5.66242474004255e-05	-7.914422151176839e-05	-8.045756538344292e-05	-6.021236958564991e-05	-2.3833317983017427e-05
231.34	-5.081824796338844e-05	0.0001343391891255467	0.0002835005489764396	0.00035669816567531555	0.00033431879693982805	0.00022235897654976903	5.081824796338831e-05	-0.00013433918912554652	-0.00028350054897643956	-0.0003566981656753155	-0.00033431879693982805	-0.00022235897654976884
231.94	-0.00025910796954837297	-0.0001452518313777818	7.524417709627645e-06	0.00015828450514822795	0.00026663238725800067	0.0003035363365260098	0.000259107969548373	0.00014525183137778188	-7.5244177096278175e-06	-0.00015828450514822795	-0.00026663238725800067	-0.00030353633652600967
232.54	0.0002924407719036563	8.316816555154518e-05	-0.00014838928359608002	-0.00034018594403870285	-0.0004408300554997361	-0.0004233541095902481	-0.00029244077190365583	-8.31681655515452e-05	0.00014838928359607993	0.0003401859440387026	0.0004408300554997361	0.0004233541095902484
233.14	1.6838405683344767e-05	-8.86955428761024e-05	-0.00017046359234965802	-0.00020655605991421467	-0.0001873019980330029	-0.0001178605170381124	-1.6838405683344767e-05	8.869554287610232e-05	0.00017046359234965808	0.00020655605991421472	0.00018730199803300283	0.00011786051703811209
233.74	-5.71363529882397e-05	-2.167082478372953e-05	1.9601383420897287e-05	5.562141676736197e-05	7.67377364091371e-05	7.729224155109158e-05	5.71363529882397e-05	2.1670824783729572e-05	-1.9601383420897304e-05	-5.5621416767361915e-05	-7.673773640913715e-05	-7.729224155109147e-05
234.34	-6.49637507986453e-05	-4.313589653349486e-05	-9.749813627401998e-06	2.6248723966507234e-05	5.5213937171243294e-05	6.938462050000205e-05	6.496375079864532e-05	4.313589653349495e-05	9.74981362740199e-06	-2.6248723966507196e-05	-5.521393717124327e-05	-6.938462050000207e-05
234.94	4.675500239206598e-05	-3.92855923450796e-05	-0.00011479964433918286	-0.0001595532243412219	-0.00016155464673124883	-0.00012026763199614231	-4.675500239206604e-05	3.928559234507958e-05	0.00011479964433918277	0.00015955322434122184	0.00016155464673124885	0.00012026763199614215
235.54	-0.00014770080498096018	-0.00012604750705969494	-7.061988141382811e-05	3.7302844264555522e-06	7.708092356713207e-05	0.0001297777914861504	0.00014770080498096016	0.00012604750705969497	7.061988141382822e-05	-3.7302844264554155e-06	-7.708092356713224e-05	-0.00012977779148615044
236.14	-0.00012010365148088462	-3.015929095812231e-05	6.786622722116401e-05	0.00014770704462319236	0.00018796987870204848	0.00017786633558131466	0.00012010365148088454	3.015929095812228e-05	-6.786622722116412e-05	-0.00014770704462319242	-0.00018796987870204845	-0.00017786633558131458
236.74	-3.779374393713374e-05	-1.7320143761359974e-05	7.794374948061347e-06	3.082039718464421e-05	4.558811888519532e-05	4.814054094600425e-05	3.779374393713387e-05	1.7320143761359835e-05	-7.794374948061398e-06	-3.0820397184644264e-05	-4.5588118885195225e-05	-4.8140540946004045e-05
237.34	-0.0003197092617556897	-0.0003059612334070505	-0.00021023113965176166	-5.816978180290878e-05	0.00010947812210392818	0.0002477914516041418	0.0003197092617556898	0.0003059612334070505	0.00021023113965176147	5.816978180290879e-05	-0.00010947812210392816	-0.0002477914516041417
237.94	-6.642564960788365e-05	-2.9465575792582836e-05	1.538977526085862e-05	5.612144846145651e-05	8.181542486874228e-05	8.558702425403928e-05	6.642564960788361e-05	2.946557579258276e-05	-1.5389775260858627e-05	-5.612144846145637e-05	-8.18154248687423e-05	-8.558702425403933e-05
238.54	8.413499725213225e-05	-9.055331372977645e-05	-0.00024097793742582912	-0.00032683271739491327	-0.00032511293467796113	-0.0002362794036651369	-8.413499725213186e-05	9.055331372977644e-05	0.0002409779374258291	0.0003268327173949131	0.00032511293467796113	0.00023627940366513695
239.14	-0.00046072578397822857	-0.0003582183964879378	-0.0001597266789447323	8.156367323141924e-05	0.0003009991050334962	0.00043978206971935724	0.0004607257839782286	0.0003582183964879378	0.0001597266789447323	-8.156367323141912e-05	-0.0003009991050334962	-0.0004397820697193571
239.74	0.00034722502750515337	0.00034266615901518675	0.00024629016994362637	8.392092873194729e-05	-0.00010093485756152692	-0.00025874523028323953	-0.00034722502750515337	-0.0003426661590151868	-0.0002462901699436263	-8.392092873194741e-05	0.00010093485756152696	0.0002587452302832397
